id	name	genus	species
526977.3	Bacillus cereus ATCC 4342	Bacillus	 Bacillus cereus
405532.5	Bacillus cereus B4264	Bacillus	 Bacillus cereus
526978.3	Bacillus cereus BDRD-Cer4	Bacillus	 Bacillus cereus
526976.3	Bacillus cereus BDRD-ST196	Bacillus	 Bacillus cereus
526974.3	Bacillus cereus BDRD-ST24	Bacillus	 Bacillus cereus
526975.3	Bacillus cereus BDRD-ST26	Bacillus	 Bacillus cereus
526970.3	Bacillus cereus BGSC 6E1	Bacillus	 Bacillus cereus
526989.3	Bacillus cereus F65185	Bacillus	 Bacillus cereus
1217984.3	Bacillus cereus FRI-35	Bacillus	 Bacillus cereus
269801.10	Bacillus cereus G9241	Bacillus	 Bacillus cereus
405531.7	Bacillus cereus G9842	Bacillus	 Bacillus cereus
526971.3	Bacillus cereus MM3	Bacillus	 Bacillus cereus
361100.6	Bacillus cereus Q1	Bacillus	 Bacillus cereus
526982.3	Bacillus cereus Rock1-15	Bacillus	 Bacillus cereus
526981.3	Bacillus cereus Rock1-3	Bacillus	 Bacillus cereus
526983.3	Bacillus cereus Rock3-28	Bacillus	 Bacillus cereus
526984.3	Bacillus cereus Rock3-29	Bacillus	 Bacillus cereus
526985.3	Bacillus cereus Rock3-42	Bacillus	 Bacillus cereus
526986.3	Bacillus cereus Rock3-44	Bacillus	 Bacillus cereus
526988.3	Bacillus cereus Rock4-18	Bacillus	 Bacillus cereus
526987.3	Bacillus cereus Rock4-2	Bacillus	 Bacillus cereus
526969.3	Bacillus cereus m1550	Bacillus	 Bacillus cereus
1405.8	Bacillus mycoides BHP	Bacillus	 Bacillus mycoides
1405.13	Bacillus mycoides strain 219298	Bacillus	 Bacillus mycoides
526997.3	Bacillus mycoides DSM 2048	Bacillus	 Bacillus mycoides
526998.3	Bacillus mycoides Rock1-4	Bacillus	 Bacillus mycoides
665957.3	Bacillus sp. 7_6_55CFAA_CT2	Bacillus	-
1428.250	Bacillus thuringiensis HD571	Bacillus	 Bacillus thuringiensis
1428.252	Bacillus thuringiensis 97-27	Bacillus	 Bacillus thuringiensis
527021.3	Bacillus thuringiensis Bt407	Bacillus	 Bacillus thuringiensis
1218175.3	Bacillus thuringiensis HD-771	Bacillus	 Bacillus thuringiensis
1217737.3	Bacillus thuringiensis HD-789	Bacillus	 Bacillus thuringiensis
527019.3	Bacillus thuringiensis IBL 200	Bacillus	 Bacillus thuringiensis
527020.3	Bacillus thuringiensis IBL 4222	Bacillus	 Bacillus thuringiensis
1195464.3	Bacillus thuringiensis MC28	Bacillus	 Bacillus thuringiensis
527032.3	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	Bacillus	 Bacillus thuringiensis
527031.3	Bacillus thuringiensis serovar berliner ATCC 10792	Bacillus	 Bacillus thuringiensis
541229.3	Bacillus thuringiensis serovar chinensis CT-43	Bacillus	 Bacillus thuringiensis
930170.3	Bacillus thuringiensis serovar finitimus YBT-020	Bacillus	 Bacillus thuringiensis
527030.3	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	Bacillus	 Bacillus thuringiensis
714359.3	Bacillus thuringiensis BMB171	Bacillus	 Bacillus thuringiensis
1279365.3	Bacillus thuringiensis serovar kurstaki str. HD73	Bacillus	 Bacillus thuringiensis
527023.3	Bacillus thuringiensis serovar kurstaki str. T03a001	Bacillus	 Bacillus thuringiensis
527022.3	Bacillus thuringiensis serovar monterrey BGSC 4AJ1	Bacillus	 Bacillus thuringiensis
527027.3	Bacillus thuringiensis serovar pakistani str. T13001	Bacillus	 Bacillus thuringiensis
527029.3	Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1	Bacillus	 Bacillus thuringiensis
527028.3	Bacillus thuringiensis serovar pulsiensis BGSC 4CC1	Bacillus	 Bacillus thuringiensis
527026.3	Bacillus thuringiensis serovar sotto str. T04001	Bacillus	 Bacillus thuringiensis
1286404.3	Bacillus thuringiensis serovar thuringiensis str. IS5056	Bacillus	 Bacillus thuringiensis
527025.3	Bacillus thuringiensis serovar thuringiensis str. T01001	Bacillus	 Bacillus thuringiensis
527024.3	Bacillus thuringiensis serovar tochigiensis BGSC 4Y1	Bacillus	 Bacillus thuringiensis
412694.7	Bacillus thuringiensis str. Al Hakam	Bacillus	 Bacillus thuringiensis
281309.8	Bacillus thuringiensis serovar konkukian str. 97-27	Bacillus	 Bacillus thuringiensis
66692.6	Bacillus clausii KSM-K16	Bacillus	 Bacillus clausii
1196029.3	Bacillus endophyticus 2102	Bacillus	 Bacillus endophyticus
1121090.3	Bacillus fordii DSM 16014	Bacillus	 Bacillus fordii
272558.8	Bacillus halodurans C-125	Bacillus	 Bacillus halodurans
1367477.3	Bacillus infantis NRRL B-14911	Bacillus	 Bacillus infantis
1404.50	Bacillus megaterium strain SF185	Bacillus	 Bacillus megaterium
592022.4	Bacillus megaterium DSM319	Bacillus	 Bacillus megaterium
1348623.7	Bacillus megaterium NBRC 15308 = ATCC 14581	Bacillus	 Bacillus megaterium
1138452.3	Bacillus megaterium NCT-2	Bacillus	 Bacillus megaterium
545693.3	Bacillus megaterium QM B1551	Bacillus	 Bacillus megaterium
1006007.3	Bacillus megaterium WSH-002	Bacillus	 Bacillus megaterium
1202533.3	Bacillus nealsonii AAU1	Bacillus	 Bacillus nealsonii
398511.4	Bacillus pseudofirmus OF4	Bacillus	 Bacillus pseudofirmus
1408.101	Bacillus pumilus strain TUAT1	Bacillus	 Bacillus pumilus
315750.8	Bacillus pumilus SAFR-032	Bacillus	 Bacillus pumilus
665952.3	Bacillus smithii 7_3_47FAA	Bacillus	 Bacillus smithii
1390.112	Bacillus amyloliquefaciens L-H15	Bacillus	 Bacillus amyloliquefaciens
692420.6	Bacillus amyloliquefaciens DSM7	Bacillus	 Bacillus amyloliquefaciens
1001582.3	Bacillus amyloliquefaciens LL3	Bacillus	 Bacillus amyloliquefaciens
999891.3	Bacillus amyloliquefaciens TA208	Bacillus	 Bacillus amyloliquefaciens
1034836.4	Bacillus amyloliquefaciens XH7	Bacillus	 Bacillus amyloliquefaciens
1126211.3	Bacillus amyloliquefaciens Y2	Bacillus	 Bacillus amyloliquefaciens
1452.26	Bacillus atrophaeus strain DJHJ8	Bacillus	 Bacillus atrophaeus
720555.4	Bacillus atrophaeus 1942	Bacillus	 Bacillus atrophaeus
334727.3	Bacillus atrophaeus C89	Bacillus	 Bacillus atrophaeus
720557.3	Bacillus atrophaeus Detrick-2	Bacillus	 Bacillus atrophaeus
1239783.3	Bacillus atrophaeus UCMB-5137	Bacillus	 Bacillus atrophaeus
1402.62	Bacillus licheniformis strain 5NAP23	Bacillus	 Bacillus licheniformis
1402.76	Bacillus licheniformis strain HRBL-15TDI7	Bacillus	 Bacillus licheniformis
279010.13	Bacillus licheniformis ATCC 14580	Bacillus	 Bacillus licheniformis
1051501.3	Bacillus mojavensis RO-H-1	Bacillus	 Bacillus mojavensis
260554.3	[Brevibacterium] halotolerans strain ATCC 25096	Bacillus	 [Brevibacterium] halotolerans
766760.3	Bacillus licheniformis 9945A	Bacillus	 Bacillus paralicheniformis
1274524.3	Bacillus sonorensis L12	Bacillus	 Bacillus sonorensis
1423.135	Bacillus subtilis B-1	Bacillus	 Bacillus subtilis
1423.136	Bacillus subtilis ATCC 13952	Bacillus	 Bacillus subtilis
936156.3	Bacillus subtilis BSn5	Bacillus	 Bacillus subtilis
1220533.3	Bacillus subtilis QB928	Bacillus	 Bacillus subtilis
1052585.4	Bacillus subtilis subsp. spizizenii TU-B-10	Bacillus	 Bacillus subtilis
135461.13	Bacillus subtilis subsp. subtilis	Bacillus	 Bacillus subtilis
224308.1	Bacillus subtilis subsp. subtilis str. 168	Bacillus	 Bacillus subtilis
1302650.3	Bacillus subtilis subsp. subtilis str. BAB-1	Bacillus	 Bacillus subtilis
1192196.3	Bacillus subtilis subsp. subtilis str. BSP1	Bacillus	 Bacillus subtilis
1147161.3	Bacillus subtilis subsp. subtilis 6051-HGW	Bacillus	 Bacillus subtilis
1052588.4	Bacillus subtilis subsp. subtilis RO-NN-1	Bacillus	 Bacillus subtilis
1051502.3	Bacillus vallismortis DV1-F-3	Bacillus	 Bacillus vallismortis
1225788.3	Bacillus amyloliquefaciens subsp. plantarum AS43.3	Bacillus	 Bacillus velezensis
326423.5	Bacillus amyloliquefaciens FZB42	Bacillus	 Bacillus velezensis
1150475.3	Bacillus amyloliquefaciens subsp. plantarum UCMB5036	Bacillus	 Bacillus velezensis
1155777.3	Bacillus amyloliquefaciens subsp. plantarum YAU B9601-Y2	Bacillus	 Bacillus velezensis
1033734.3	Bacillus sp. 10403023	Bacillus	 Bacillus timonensis
1231627.3	Lysinibacillus fusiformis ZB2	Lysinibacillus	 Lysinibacillus fusiformis
714961.3	Lysinibacillus fusiformis ZC1	Lysinibacillus	 Lysinibacillus fusiformis
1421.38	Lysinibacillus sphaericus strain OT4b.25	Lysinibacillus	 Lysinibacillus sphaericus
1421.40	Lysinibacillus sphaericus strain OT4b.49	Lysinibacillus	 Lysinibacillus sphaericus
1421.41	Lysinibacillus sphaericus strain 2362	Lysinibacillus	 Lysinibacillus sphaericus
1421.39	Lysinibacillus sphaericus strain III(3)7	Lysinibacillus	 Lysinibacillus sphaericus
444177.5	Lysinibacillus sphaericus C3-41	Lysinibacillus	 Lysinibacillus sphaericus
1285586.5	Lysinibacillus sphaericus OT4b.31	Lysinibacillus	 Lysinibacillus sphaericus
946235.3	Oceanobacillus sp. Ndiop	Oceanobacillus	 Oceanobacillus massiliensis
1379.45	Gemella haemolysans strain NCTC10459	Gemella	 Gemella haemolysans
1379.3	Gemella haemolysans strain DNF01167	Gemella	 Gemella haemolysans
1379.83	Gemella haemolysans BEED14	Gemella	 Gemella haemolysans
546270.5	Gemella haemolysans ATCC 10379	Gemella	 Gemella haemolysans
562981.3	Gemella haemolysans M341	Gemella	 Gemella haemolysans
562982.3	Gemella moribillum M424	Gemella	 Gemella morbillorum
562983.3	Gemella sanguinis M325	Gemella	 Gemella sanguinis
525367.9	Listeria grayi DSM 20601	Listeria	 Listeria grayi
1002366.3	Listeria innocua ATCC 33091	Listeria	 Listeria innocua
272626.9	Listeria innocua Clip11262	Listeria	 Listeria innocua
1639.1007	Listeria monocytogenes strain JF5171	Listeria	 Listeria monocytogenes
1639.166	Listeria monocytogenes serotype 7 str. SLCC2482	Listeria	 Listeria monocytogenes
1126011.4	Listeria monocytogenes 07PF0776	Listeria	 Listeria monocytogenes
637381.3	Listeria monocytogenes 08-5923	Listeria	 Listeria monocytogenes
882095.3	Listeria monocytogenes ATCC 19117	Listeria	 Listeria monocytogenes
169963.11	Listeria monocytogenes EGD-e	Listeria	 Listeria monocytogenes
552536.6	Listeria monocytogenes HCC23	Listeria	 Listeria monocytogenes
563174.3	Listeria monocytogenes L99	Listeria	 Listeria monocytogenes
267409.1	Listeria monocytogenes str. 1/2a F6854	Listeria	 Listeria monocytogenes
265669.9	Listeria monocytogenes str. 4b F2365	Listeria	 Listeria monocytogenes
267410.1	Listeria monocytogenes str. 4b H7858	Listeria	 Listeria monocytogenes
649747.3	Aneurinibacillus aneurinilyticus ATCC 12856	Aneurinibacillus	 Aneurinibacillus aneurinilyticus
1444307.3	Brevibacillus agri 5-2	Brevibacillus	 Brevibacillus agri
1246477.3	Brevibacillus agri BAB-2500	Brevibacillus	 Brevibacillus agri
1300222.3	Brevibacillus borstelensis AK1	Brevibacillus	 Brevibacillus borstelensis
1129895.3	Brevibacillus brevis FJAT-0809-GLX	Brevibacillus	 Brevibacillus brevis
358681.3	Brevibacillus brevis NBRC 100599	Brevibacillus	 Brevibacillus brevis
1118054.3	Brevibacillus sp. phR	Brevibacillus	 Brevibacillus massiliensis
1206781.3	Paenibacillus alvei DSM 29	Paenibacillus	 Paenibacillus alvei
1235795.3	Paenibacillus barengoltzii G22	Paenibacillus	 Paenibacillus barengoltzii
743719.3	Paenibacillus lactis 154	Paenibacillus	 Paenibacillus lactis
1033743.3	Paenibacillus sp. JC66	Paenibacillus	 Paenibacillus senegalensis
908341.3	Paenibacillus sp. HGF5	Paenibacillus	-
944559.3	Paenibacillus sp. HGF7	Paenibacillus	-
1078505.3	Paenibacillus sp. HGH0039	Paenibacillus	-
1034769.3	Paenibacillus sp. HW567	Paenibacillus	-
996640.3	Paenibacillus sp. ICGEB2008	Paenibacillus	-
324057.4	Paenibacillus sp. JDR-2	Paenibacillus	-
1078085.3	Paenisporosarcina sp. HGH0030	Paenisporosarcina	-
1231057.3	Paenisporosarcina sp. TG-14	Paenisporosarcina	-
1160707.3	Ureibacillus thermosphaericus str. Thermo-BF	Ureibacillus	 Ureibacillus thermosphaericus
985002.3	Staphylococcus aureus subsp. aureus MSHR1132	Staphylococcus	 Staphylococcus argenteus
1212545.3	Staphylococcus arlettae CVD059	Staphylococcus	 Staphylococcus arlettae
1280.19125	Staphylococcus aureus BEED30	Staphylococcus	 Staphylococcus aureus
1280.12686	Staphylococcus aureus LFYP88	Staphylococcus	 Staphylococcus aureus
703339.3	Staphylococcus aureus 04-02981	Staphylococcus	 Staphylococcus aureus
1229492.3	Staphylococcus aureus 08BA02176	Staphylococcus	 Staphylococcus aureus
1323661.3	Staphylococcus aureus CA-347	Staphylococcus	 Staphylococcus aureus
1305598.3	Staphylococcus aureus M1	Staphylococcus	 Staphylococcus aureus
273036.6	Staphylococcus aureus RF122	Staphylococcus	 Staphylococcus aureus
1075076.3	Staphylococcus aureus ST228/10388	Staphylococcus	 Staphylococcus aureus
1075077.3	Staphylococcus aureus ST228/10497	Staphylococcus	 Staphylococcus aureus
1075078.3	Staphylococcus aureus ST228/15532	Staphylococcus	 Staphylococcus aureus
1075079.3	Staphylococcus aureus ST228/16035	Staphylococcus	 Staphylococcus aureus
1075082.3	Staphylococcus aureus ST228/18412	Staphylococcus	 Staphylococcus aureus
1123523.3	Staphylococcus aureus subsp. aureus 11819-97	Staphylococcus	 Staphylococcus aureus
762962.3	Staphylococcus aureus subsp. aureus ATCC 51811	Staphylococcus	 Staphylococcus aureus
862516.3	Staphylococcus aureus subsp. aureus ATCC BAA-39	Staphylococcus	 Staphylococcus aureus
1134842.3	Staphylococcus aureus subsp. aureus CM05	Staphylococcus	 Staphylococcus aureus
93062.19	Staphylococcus aureus subsp. aureus COL	Staphylococcus	 Staphylococcus aureus
685039.3	Staphylococcus aureus subsp. aureus ED133	Staphylococcus	 Staphylococcus aureus
1074252.3	Staphylococcus aureus subsp. aureus HO 5096 0412	Staphylococcus	 Staphylococcus aureus
359787.11	Staphylococcus aureus subsp. aureus JH1	Staphylococcus	 Staphylococcus aureus
359786.13	Staphylococcus aureus subsp. aureus JH9	Staphylococcus	 Staphylococcus aureus
869816.3	Staphylococcus aureus subsp. aureus JKD6159	Staphylococcus	 Staphylococcus aureus
985006.4	Staphylococcus aureus subsp. aureus LGA251	Staphylococcus	 Staphylococcus aureus
548470.3	Staphylococcus aureus subsp. aureus MN8	Staphylococcus	 Staphylococcus aureus
754025.3	Staphylococcus aureus subsp. aureus MRSA131	Staphylococcus	 Staphylococcus aureus
754026.3	Staphylococcus aureus subsp. aureus MRSA177	Staphylococcus	 Staphylococcus aureus
282458.4	Staphylococcus aureus subsp. aureus MRSA252	Staphylococcus	 Staphylococcus aureus
282459.5	Staphylococcus aureus subsp. aureus MSSA476	Staphylococcus	 Staphylococcus aureus
196620.1	Staphylococcus aureus subsp. aureus MW2	Staphylococcus	 Staphylococcus aureus
418127.6	Staphylococcus aureus subsp. aureus Mu3	Staphylococcus	 Staphylococcus aureus
158878.14	Staphylococcus aureus subsp. aureus Mu50	Staphylococcus	 Staphylococcus aureus
585891.3	Staphylococcus aureus subsp. aureus Mu50-omega	Staphylococcus	 Staphylococcus aureus
158879.11	Staphylococcus aureus subsp. aureus N315	Staphylococcus	 Staphylococcus aureus
1223492.3	Staphylococcus aureus subsp. aureus NBRC 100910	Staphylococcus	 Staphylococcus aureus
93061.5	Staphylococcus aureus subsp. aureus NCTC 8325	Staphylococcus	 Staphylococcus aureus
1155084.3	Staphylococcus aureus subsp. aureus 71193	Staphylococcus	 Staphylococcus aureus
548474.3	Staphylococcus aureus subsp. aureus TCH130	Staphylococcus	 Staphylococcus aureus
548473.6	Staphylococcus aureus subsp. aureus TCH60	Staphylococcus	 Staphylococcus aureus
548475.3	Staphylococcus aureus subsp. aureus TCH70	Staphylococcus	 Staphylococcus aureus
450394.6	Staphylococcus aureus subsp. aureus USA300_TCH959	Staphylococcus	 Staphylococcus aureus
1028799.3	Staphylococcus aureus subsp. aureus VC40	Staphylococcus	 Staphylococcus aureus
546342.4	Staphylococcus aureus subsp. aureus str. JKD6008	Staphylococcus	 Staphylococcus aureus
426430.8	Staphylococcus aureus subsp. aureus str. Newman	Staphylococcus	 Staphylococcus aureus
435838.3	Staphylococcus caprae C87	Staphylococcus	 Staphylococcus capitis
1189311.3	Staphylococcus capitis QN1	Staphylococcus	 Staphylococcus capitis
553212.3	Staphylococcus capitis SK14	Staphylococcus	 Staphylococcus capitis
904334.4	Staphylococcus capitis VCU116	Staphylococcus	 Staphylococcus capitis
525378.3	Staphylococcus epidermidis M23864:W1	Staphylococcus	 Staphylococcus caprae
74704.5	Staphylococcus cohnii subsp. cohnii strain 532	Staphylococcus	 Staphylococcus cohnii
1000590.6	Staphylococcus epidermidis 14.1.R1.SE	Staphylococcus	 Staphylococcus epidermidis
176280.1	Staphylococcus epidermidis ATCC 12228	Staphylococcus	 Staphylococcus epidermidis
1220510.3	Staphylococcus epidermidis AU12-03	Staphylococcus	 Staphylococcus epidermidis
525374.3	Staphylococcus epidermidis BCM-HMP0060	Staphylococcus	 Staphylococcus epidermidis
883130.3	Staphylococcus epidermidis BVS058A4	Staphylococcus	 Staphylococcus epidermidis
525375.3	Staphylococcus epidermidis M23864:W2(grey)	Staphylococcus	 Staphylococcus epidermidis
1155132.3	Staphylococcus epidermidis NIH04003	Staphylococcus	 Staphylococcus epidermidis
979222.3	Staphylococcus epidermidis NIH04008	Staphylococcus	 Staphylococcus epidermidis
979221.3	Staphylococcus epidermidis NIH05001	Staphylococcus	 Staphylococcus epidermidis
1155133.3	Staphylococcus epidermidis NIH05003	Staphylococcus	 Staphylococcus epidermidis
979220.3	Staphylococcus epidermidis NIH05005	Staphylococcus	 Staphylococcus epidermidis
1155130.3	Staphylococcus epidermidis NIH051475	Staphylococcus	 Staphylococcus epidermidis
1155131.3	Staphylococcus epidermidis NIH051668	Staphylococcus	 Staphylococcus epidermidis
1155134.3	Staphylococcus epidermidis NIH06004	Staphylococcus	 Staphylococcus epidermidis
1155135.3	Staphylococcus epidermidis NIH08001	Staphylococcus	 Staphylococcus epidermidis
979219.3	Staphylococcus epidermidis NIHLM001	Staphylococcus	 Staphylococcus epidermidis
979218.3	Staphylococcus epidermidis NIHLM003	Staphylococcus	 Staphylococcus epidermidis
979217.3	Staphylococcus epidermidis NIHLM008	Staphylococcus	 Staphylococcus epidermidis
979216.3	Staphylococcus epidermidis NIHLM015	Staphylococcus	 Staphylococcus epidermidis
979215.3	Staphylococcus epidermidis NIHLM018	Staphylococcus	 Staphylococcus epidermidis
979213.3	Staphylococcus epidermidis NIHLM020	Staphylococcus	 Staphylococcus epidermidis
979212.3	Staphylococcus epidermidis NIHLM021	Staphylococcus	 Staphylococcus epidermidis
979211.3	Staphylococcus epidermidis NIHLM023	Staphylococcus	 Staphylococcus epidermidis
979214.3	Staphylococcus epidermidis NIHLM031	Staphylococcus	 Staphylococcus epidermidis
979210.3	Staphylococcus epidermidis NIHLM037	Staphylococcus	 Staphylococcus epidermidis
979209.3	Staphylococcus epidermidis NIHLM039	Staphylococcus	 Staphylococcus epidermidis
979208.3	Staphylococcus epidermidis NIHLM040	Staphylococcus	 Staphylococcus epidermidis
979207.3	Staphylococcus epidermidis NIHLM049	Staphylococcus	 Staphylococcus epidermidis
979205.3	Staphylococcus epidermidis NIHLM057	Staphylococcus	 Staphylococcus epidermidis
979204.3	Staphylococcus epidermidis NIHLM061	Staphylococcus	 Staphylococcus epidermidis
979203.3	Staphylococcus epidermidis NIHLM067	Staphylococcus	 Staphylococcus epidermidis
979202.3	Staphylococcus epidermidis NIHLM070	Staphylococcus	 Staphylococcus epidermidis
979201.3	Staphylococcus epidermidis NIHLM087	Staphylococcus	 Staphylococcus epidermidis
979200.3	Staphylococcus epidermidis NIHLM088	Staphylococcus	 Staphylococcus epidermidis
979199.3	Staphylococcus epidermidis NIHLM095	Staphylococcus	 Staphylococcus epidermidis
176279.9	Staphylococcus epidermidis RP62A	Staphylococcus	 Staphylococcus epidermidis
596317.3	Staphylococcus epidermidis SK135	Staphylococcus	 Staphylococcus epidermidis
525376.3	Staphylococcus epidermidis W23144	Staphylococcus	 Staphylococcus epidermidis
1159488.5	Staphylococcus equorum subsp. equorum Mu2	Staphylococcus	 Staphylococcus equorum
279808.8	Staphylococcus haemolyticus JCSC1435	Staphylococcus	 Staphylococcus haemolyticus
1134914.3	Staphylococcus haemolyticus R1P1	Staphylococcus	 Staphylococcus haemolyticus
629742.3	Staphylococcus hominis SK119	Staphylococcus	 Staphylococcus hominis
904339.3	Staphylococcus hominis VCU122	Staphylococcus	 Staphylococcus hominis
435837.3	Staphylococcus hominis subsp. hominis C80	Staphylococcus	 Staphylococcus hominis
1185421.3	Staphylococcus hominis subsp. hominis ZBW5	Staphylococcus	 Staphylococcus hominis
1141106.7	Staphylococcus intermedius NCTC 11048	Staphylococcus	 Staphylococcus intermedius
883164.3	Staphylococcus lugdunensis ACS-027-V-Sch2	Staphylococcus	 Staphylococcus lugdunensis
698737.3	Staphylococcus lugdunensis HKU09-01	Staphylococcus	 Staphylococcus lugdunensis
525377.3	Staphylococcus lugdunensis M23590	Staphylococcus	 Staphylococcus lugdunensis
1034809.4	Staphylococcus lugdunensis N920143	Staphylococcus	 Staphylococcus lugdunensis
904346.3	Staphylococcus lugdunensis VCU139	Staphylococcus	 Staphylococcus lugdunensis
45972.8	Staphylococcus pasteuri strain BAB3	Staphylococcus	 Staphylococcus pasteuri
1276282.3	Staphylococcus pasteuri SP1	Staphylococcus	 Staphylococcus pasteuri
904314.5	Staphylococcus pettenkoferi VCU012	Staphylococcus	 Staphylococcus pettenkoferi
342451.11	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	Staphylococcus	 Staphylococcus saprophyticus
1131257.3	Staphylococcus saprophyticus subsp. saprophyticus KACC 16562	Staphylococcus	 Staphylococcus saprophyticus
147467.8	Staphylococcus sciuri subsp. sciuri strain DSM 20345	Staphylococcus	 Staphylococcus sciuri
1232666.3	Staphylococcus sciuri subsp. sciuri Z8	Staphylococcus	 Staphylococcus sciuri
1286.63	Staphylococcus simulans LFYP27	Staphylococcus	 Staphylococcus simulans
883166.5	Staphylococcus simulans ACS-120-V-Sch1	Staphylococcus	 Staphylococcus simulans
596319.3	Staphylococcus warneri L37603	Staphylococcus	 Staphylococcus warneri
1194526.3	Staphylococcus warneri SG1	Staphylococcus	 Staphylococcus warneri
1262650.3	Staphylococcus xylosus NJ	Staphylococcus	 Staphylococcus xylosus
997346.3	Desmospora sp. 8437	Desmospora	-
592010.4	Abiotrophia defectiva ATCC 49176	Abiotrophia	 Abiotrophia defectiva
655812.3	Aerococcus viridans ATCC 11563	Aerococcus	 Aerococcus viridans
1175629.3	Aerococcus viridans LL1	Aerococcus	 Aerococcus viridans
908337.3	Eremococcus coleocola ACS-139-V-Col8	Eremococcus	 Eremococcus coleocola
46124.3	Granulicatella adiacens BEED15	Granulicatella	 Granulicatella adiacens
638301.3	Granulicatella adiacens ATCC 49175	Granulicatella	 Granulicatella adiacens
626369.3	Granulicatella elegans ATCC 700633	Granulicatella	 Granulicatella elegans
1158606.4	Enterococcus asini ATCC 700915	Enterococcus	 Enterococcus asini
33945.8	Enterococcus avium strain FDAARGOS_182	Enterococcus	 Enterococcus avium
33945.4	Enterococcus avium strain DSM 20679	Enterococcus	 Enterococcus avium
33945.7	Enterococcus avium strain FDAARGOS_180	Enterococcus	 Enterococcus avium
33945.10	Enterococcus avium strain NCTC9938	Enterococcus	 Enterococcus avium
33945.14	Enterococcus avium strain LC0559/18	Enterococcus	 Enterococcus avium
33945.15	Enterococcus avium SS_Bg39_v2	Enterococcus	 Enterococcus avium
1140002.4	Enterococcus avium ATCC 14025	Enterococcus	 Enterococcus avium
6666666.201543	Enterococcus avium SS_Bg39	Enterococcus	 Enterococcus avium
888066.3	Enterococcus casseliflavus ATCC 12755	Enterococcus	 Enterococcus casseliflavus
565654.4	Enterococcus casseliflavus EC10	Enterococcus	 Enterococcus casseliflavus
565655.4	Enterococcus casseliflavus EC20	Enterococcus	 Enterococcus casseliflavus
565652.4	Enterococcus casseliflavus EC30	Enterococcus	 Enterococcus casseliflavus
6666666.201636	Enterococcus casseliflavus LFYP2	Enterococcus	 Enterococcus casseliflavus
1121864.4	Enterococcus cecorum DSM 20682 = ATCC 43198	Enterococcus	 Enterococcus cecorum
1139219.4	Enterococcus dispar ATCC 51266	Enterococcus	 Enterococcus dispar
1140001.4	Enterococcus durans ATCC 6056	Enterococcus	 Enterococcus durans
1351.412	Enterococcus faecalis KB1	Enterococcus	 Enterococcus faecalis
1134784.3	Enterococcus faecalis 599	Enterococcus	 Enterococcus faecalis
936153.3	Enterococcus faecalis 62	Enterococcus	 Enterococcus faecalis
525271.4	Enterococcus faecalis ATCC 29200	Enterococcus	 Enterococcus faecalis
1206105.3	Enterococcus faecalis D32	Enterococcus	 Enterococcus faecalis
749490.3	Enterococcus faecalis DAPTO 516	Enterococcus	 Enterococcus faecalis
1134785.3	Enterococcus faecalis ERV103	Enterococcus	 Enterococcus faecalis
1134786.3	Enterococcus faecalis ERV116	Enterococcus	 Enterococcus faecalis
1134787.3	Enterococcus faecalis ERV129	Enterococcus	 Enterococcus faecalis
1134788.3	Enterococcus faecalis ERV25	Enterococcus	 Enterococcus faecalis
1134789.3	Enterococcus faecalis ERV31	Enterococcus	 Enterococcus faecalis
1134790.3	Enterococcus faecalis ERV37	Enterococcus	 Enterococcus faecalis
1134791.3	Enterococcus faecalis ERV41	Enterococcus	 Enterococcus faecalis
1134792.3	Enterococcus faecalis ERV62	Enterococcus	 Enterococcus faecalis
1134793.3	Enterococcus faecalis ERV63	Enterococcus	 Enterococcus faecalis
1134794.3	Enterococcus faecalis ERV65	Enterococcus	 Enterococcus faecalis
1134795.3	Enterococcus faecalis ERV68	Enterococcus	 Enterococcus faecalis
1134796.3	Enterococcus faecalis ERV72	Enterococcus	 Enterococcus faecalis
1134798.3	Enterococcus faecalis ERV81	Enterococcus	 Enterococcus faecalis
1134799.3	Enterococcus faecalis ERV85	Enterococcus	 Enterococcus faecalis
1134800.3	Enterococcus faecalis ERV93	Enterococcus	 Enterococcus faecalis
491075.3	Enterococcus faecalis HH22	Enterococcus	 Enterococcus faecalis
749509.5	Enterococcus faecalis TX0635 = WH245	Enterococcus	 Enterococcus faecalis
1169294.3	Enterococcus faecalis T9	Enterococcus	 Enterococcus faecalis
474186.5	Enterococcus faecalis OG1RF	Enterococcus	 Enterococcus faecalis
1134801.3	Enterococcus faecalis R508	Enterococcus	 Enterococcus faecalis
699186.3	Enterococcus faecalis R712	Enterococcus	 Enterococcus faecalis
699185.3	Enterococcus faecalis S613	Enterococcus	 Enterococcus faecalis
565638.4	Enterococcus faecalis T3	Enterococcus	 Enterococcus faecalis
553209.3	Enterococcus faecalis TUSoD Ef11	Enterococcus	 Enterococcus faecalis
749496.3	Enterococcus faecalis TX0012	Enterococcus	 Enterococcus faecalis
749497.3	Enterococcus faecalis TX0017	Enterococcus	 Enterococcus faecalis
749498.3	Enterococcus faecalis TX0027	Enterococcus	 Enterococcus faecalis
749499.3	Enterococcus faecalis TX0031	Enterococcus	 Enterococcus faecalis
